ORF_1	13
ORF_10	1217
ORF_100	0
ORF_1000	101
ORF_10000	0
ORF_10001	19
ORF_10002	115
ORF_10003	319
ORF_10004	0
ORF_10005	31
ORF_10006	107
ORF_10007	1
ORF_10008	42
ORF_10009	0
ORF_1001	0
ORF_10010	0
ORF_10011	13
ORF_10012	0
ORF_10013	23
ORF_10014	0
ORF_10015	0
ORF_10016	126
ORF_10017	22
ORF_10018	5
ORF_10019	0
ORF_1002	0
ORF_10020	23
ORF_10021	16
ORF_10022	3131
ORF_10023	4
ORF_10024	359
ORF_10025	339
ORF_10026	0
ORF_10027	504
ORF_10028	0
ORF_10029	2
ORF_1003	14
ORF_10030	251
ORF_10031	0
ORF_10032	0
ORF_10033	15
ORF_10034	0
ORF_10035	28
ORF_10036	54
ORF_10037	3
ORF_10038	1820
ORF_10039	0
ORF_1004	234
ORF_10040	0
ORF_10041	111
ORF_10042	0
ORF_10043	0
ORF_10044	94
ORF_10045	0
ORF_10046	263
ORF_10047	0
ORF_10048	0
ORF_10049	500
ORF_1005	28
ORF_10050	0
ORF_10051	494
ORF_10052	13
ORF_10053	66
ORF_10054	0
ORF_10055	0
ORF_10056	300
ORF_10057	33
ORF_10058	0
ORF_10059	12
ORF_1006	110
ORF_10060	0
ORF_10061	0
ORF_10062	0
ORF_10063	16
ORF_10064	0
ORF_10065	74
ORF_10066	0
ORF_10067	64
ORF_10068	1284
ORF_10069	0
ORF_1007	4
ORF_10070	0
ORF_10071	0
ORF_10072	30
ORF_10073	0
ORF_10074	0
ORF_10075	101
ORF_10076	0
ORF_10077	0
ORF_10078	13
ORF_10079	7
ORF_1008	782
ORF_10080	1
ORF_10081	0
ORF_10082	1
ORF_10083	161
ORF_10084	65
ORF_10085	0
ORF_10086	729
ORF_10087	0
ORF_10088	2
ORF_10089	0
ORF_1009	16
ORF_10090	0
ORF_10091	76
ORF_10092	0
ORF_10093	0
ORF_10094	206
ORF_10095	248
ORF_10096	1090
ORF_10097	9
ORF_10098	1223
ORF_10099	84
ORF_101	1
ORF_1010	14
ORF_10100	0
ORF_10101	158
ORF_10102	204
ORF_10103	0
ORF_10104	0
ORF_10105	150
ORF_10106	73
ORF_10107	1
ORF_10108	35
ORF_10109	189
ORF_1011	1346
ORF_10110	179
ORF_10111	178
ORF_10112	0
ORF_10113	0
ORF_10114	0
ORF_10115	49
ORF_10116	240
ORF_10117	0
ORF_10118	141
ORF_10119	3
ORF_1012	475
ORF_10120	0
ORF_10121	163
ORF_10122	0
ORF_10123	8
ORF_10124	19
ORF_10125	0
ORF_10126	47
ORF_10127	0
ORF_10128	0
ORF_10129	1
ORF_1013	216
ORF_10130	188
ORF_10131	0
ORF_10132	199
ORF_10133	3
ORF_10134	0
ORF_10135	31
ORF_10136	414
ORF_10137	1113
ORF_10138	10
ORF_10139	0
ORF_1014	522
ORF_10140	0
ORF_10141	18
ORF_10142	48
ORF_10143	0
ORF_10144	122
