tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
ORF_84	-	-	ORF_84	-	-	refORF_84:0-2793	-	-	3.20603	2.75572	3.65634	OK
ORF_85	-	-	ORF_85	-	-	refORF_85:0-1704	-	-	8.71712	7.74371	9.69053	OK
ORF_86	-	-	ORF_86	-	-	refORF_86:0-297	-	-	75.2869	65.1486	85.4251	OK
ORF_87	-	-	ORF_87	-	-	refORF_87:0-747	-	-	14.63	12.5663	16.6937	OK
ORF_88	-	-	ORF_88	-	-	refORF_88:0-1143	-	-	69.8503	66.4061	73.2945	OK
ORF_89	-	-	ORF_89	-	-	refORF_89:0-1866	-	-	0.457937	0.247524	0.668349	OK
ORF_90	-	-	ORF_90	-	-	refORF_90:0-702	-	-	98.7039	93.1643	104.244	OK
ORF_91	-	-	ORF_91	-	-	refORF_91:0-2289	-	-	3.52753	2.99824	4.05683	OK
ORF_92	-	-	ORF_92	-	-	refORF_92:0-1023	-	-	181.965	176.047	187.882	OK
ORF_93	-	-	ORF_93	-	-	refORF_93:0-1776	-	-	4.7861	4.07675	5.49545	OK
ORF_94	-	-	ORF_94	-	-	refORF_94:0-2007	-	-	41.1097	39.1971	43.0223	OK
ORF_95	-	-	ORF_95	-	-	refORF_95:0-990	-	-	72.0742	68.2755	75.8728	OK
ORF_96	-	-	ORF_96	-	-	refORF_96:0-771	-	-	1.09577	0.547883	1.64365	OK
ORF_97	-	-	ORF_97	-	-	refORF_97:0-1650	-	-	24.9818	23.3009	26.6626	OK
ORF_98	-	-	ORF_98	-	-	refORF_98:0-1611	-	-	71.8449	68.9887	74.701	OK
ORF_99	-	-	ORF_99	-	-	refORF_99:0-954	-	-	2.82791	2.0493	3.60651	OK
ORF_100	-	-	ORF_100	-	-	refORF_100:0-975	-	-	5.4561	4.40118	6.51102	OK
ORF_101	-	-	ORF_101	-	-	refORF_101:0-975	-	-	8.26064	6.96261	9.55867	OK
ORF_102	-	-	ORF_102	-	-	refORF_102:0-753	-	-	40.2553	36.8392	43.6713	OK
ORF_103	-	-	ORF_103	-	-	refORF_103:0-489	-	-	271.179	259.293	283.066	OK
ORF_104	-	-	ORF_104	-	-	refORF_104:0-3135	-	-	32.6488	31.3081	33.9895	OK
ORF_105	-	-	ORF_105	-	-	refORF_105:0-777	-	-	173.775	166.91	180.64	OK
ORF_106	-	-	ORF_106	-	-	refORF_106:0-582	-	-	8.53364	6.67124	10.396	OK
ORF_107	-	-	ORF_107	-	-	refORF_107:0-1512	-	-	15.7938	14.3986	17.189	OK
ORF_108	-	-	ORF_108	-	-	refORF_108:0-615	-	-	84.3011	78.6416	89.9606	OK
ORF_109	-	-	ORF_109	-	-	refORF_109:0-2475	-	-	3.93303	3.39664	4.46941	OK
ORF_110	-	-	ORF_110	-	-	refORF_110:0-1356	-	-	39.9767	37.6177	42.3356	OK
ORF_111	-	-	ORF_111	-	-	refORF_111:0-1197	-	-	37.3466	34.8795	39.8137	OK
ORF_112	-	-	ORF_112	-	-	refORF_112:0-318	-	-	1.9926	0.486336	3.49887	OK
ORF_113	-	-	ORF_113	-	-	refORF_113:0-825	-	-	36.4774	33.402	39.5528	OK
ORF_114	-	-	ORF_114	-	-	refORF_114:0-882	-	-	143.992	138.226	149.757	OK
ORF_115	-	-	ORF_115	-	-	refORF_115:0-834	-	-	23.1598	20.7522	25.5673	OK
ORF_116	-	-	ORF_116	-	-	refORF_116:0-1443	-	-	2.86143	2.2516	3.47127	OK
ORF_117	-	-	ORF_117	-	-	refORF_117:0-1518	-	-	9.59175	8.50816	10.6753	OK
ORF_118	-	-	ORF_118	-	-	refORF_118:0-1032	-	-	10.3756	8.94862	11.8026	OK
ORF_119	-	-	ORF_119	-	-	refORF_119:0-456	-	-	13.5408	10.7067	16.3748	OK
ORF_120	-	-	ORF_120	-	-	refORF_120:0-1365	-	-	18.7749	17.1525	20.3973	OK
ORF_121	-	-	ORF_121	-	-	refORF_121:0-1155	-	-	35.0795	32.6419	37.5171	OK
ORF_122	-	-	ORF_122	-	-	refORF_122:0-726	-	-	47.7897	44.0015	51.5779	OK
ORF_123	-	-	ORF_123	-	-	refORF_123:0-1575	-	-	6.78417	5.87976	7.68858	OK
ORF_124	-	-	ORF_124	-	-	refORF_124:0-498	-	-	121.163	113.258	129.069	OK
ORF_125	-	-	ORF_125	-	-	refORF_125:0-4584	-	-	11.6784	11.0202	12.3366	OK
ORF_126	-	-	ORF_126	-	-	refORF_126:0-1146	-	-	20.4535	18.5866	22.3203	OK
ORF_127	-	-	ORF_127	-	-	refORF_127:0-1020	-	-	7.24075	6.05834	8.42316	OK
ORF_128	-	-	ORF_128	-	-	refORF_128:0-198	-	-	94.1433	73.3362	114.95	OK
ORF_129	-	-	ORF_129	-	-	refORF_129:0-990	-	-	1.50155	0.953259	2.04983	OK
ORF_130	-	-	ORF_130	-	-	refORF_130:0-1530	-	-	13.4177	12.1383	14.6971	OK
ORF_131	-	-	ORF_131	-	-	refORF_131:0-1098	-	-	17.3652	15.6133	19.1171	OK
ORF_132	-	-	ORF_132	-	-	refORF_132:0-2928	-	-	0.99158	0.744555	1.23861	OK
ORF_133	-	-	ORF_133	-	-	refORF_133:0-888	-	-	31.1879	28.4885	33.8873	OK
ORF_134	-	-	ORF_134	-	-	refORF_134:0-771	-	-	0.273942	0	0.548016	OK
ORF_135	-	-	ORF_135	-	-	refORF_135:0-498	-	-	66.3423	60.5066	72.178	OK
ORF_136	-	-	ORF_136	-	-	refORF_136:0-1224	-	-	3.26524	2.54776	3.98272	OK
ORF_137	-	-	ORF_137	-	-	refORF_137:0-321	-	-	11.7167	8.07246	15.3609	OK
ORF_138	-	-	ORF_138	-	-	refORF_138:0-1878	-	-	3.23081	2.67469	3.78694	OK
ORF_139	-	-	ORF_139	-	-	refORF_139:0-1242	-	-	0.878952	0.510574	1.24733	OK
ORF_140	-	-	ORF_140	-	-	refORF_140:0-1449	-	-	149.885	145.493	154.277	OK
ORF_141	-	-	ORF_141	-	-	refORF_141:0-1503	-	-	54.9474	52.3499	57.5448	OK
ORF_142	-	-	ORF_142	-	-	refORF_142:0-267	-	-	527.229	497.009	557.448	OK
ORF_143	-	-	ORF_143	-	-	refORF_143:0-864	-	-	66.8034	62.8047	70.8022	OK
ORF_144	-	-	ORF_144	-	-	refORF_144:0-1284	-	-	7.53708	6.47389	8.60027	OK
ORF_145	-	-	ORF_145	-	-	refORF_145:0-795	-	-	2.04068	1.30765	2.77372	OK
ORF_146	-	-	ORF_146	-	-	refORF_146:0-630	-	-	69.3942	64.3813	74.4072	OK
ORF_147	-	-	ORF_147	-	-	refORF_147:0-2766	-	-	34.9264	33.4442	36.4086	OK
ORF_148	-	-	ORF_148	-	-	refORF_148:0-849	-	-	3.87479	2.88362	4.86597	OK
ORF_149	-	-	ORF_149	-	-	refORF_149:0-2445	-	-	7.46746	6.73521	8.1997	OK
ORF_150	-	-	ORF_150	-	-	refORF_150:0-966	-	-	17.8958	15.9629	19.8286	OK
ORF_151	-	-	ORF_151	-	-	refORF_151:0-1389	-	-	56.6876	53.9255	59.4496	OK
ORF_152	-	-	ORF_152	-	-	refORF_152:0-1242	-	-	22.5852	20.704	24.4665	OK
ORF_153	-	-	ORF_153	-	-	refORF_153:0-651	-	-	76.8773	71.6897	82.065	OK
ORF_154	-	-	ORF_154	-	-	refORF_154:0-1785	-	-	21.7967	20.2976	23.2958	OK
ORF_155	-	-	ORF_155	-	-	refORF_155:0-3051	-	-	43.4768	41.9072	45.0464	OK
ORF_156	-	-	ORF_156	-	-	refORF_156:0-690	-	-	40.4357	36.8203	44.0511	OK
ORF_157	-	-	ORF_157	-	-	refORF_157:0-489	-	-	10.0292	7.73122	12.3272	OK
ORF_158	-	-	ORF_158	-	-	refORF_158:0-465	-	-	7.75869	5.64442	9.87297	OK
ORF_159	-	-	ORF_159	-	-	refORF_159:0-288	-	-	248.558	229.562	267.554	OK
ORF_160	-	-	ORF_160	-	-	refORF_160:0-681	-	-	22.9994	20.2572	25.7416	OK
ORF_161	-	-	ORF_161	-	-	refORF_161:0-906	-	-	27.7395	25.2286	30.2503	OK
ORF_162	-	-	ORF_162	-	-	refORF_162:0-876	-	-	1.16414	0.643522	1.68476	OK
ORF_163	-	-	ORF_163	-	-	refORF_163:0-1191	-	-	34.5974	32.2173	36.9775	OK
ORF_164	-	-	ORF_164	-	-	refORF_164:0-2940	-	-	39.6236	38.0954	41.1518	OK
ORF_165	-	-	ORF_165	-	-	refORF_165:0-1893	-	-	28.6335	26.9784	30.2885	OK
ORF_166	-	-	ORF_166	-	-	refORF_166:0-774	-	-	28.3469	25.5673	31.1266	OK
ORF_167	-	-	ORF_167	-	-	refORF_167:0-1761	-	-	10.4852	9.44696	11.5234	OK
ORF_168	-	-	ORF_168	-	-	refORF_168:0-1464	-	-	37.8887	35.6908	40.0865	OK
ORF_169	-	-	ORF_169	-	-	refORF_169:0-282	-	-	35.6536	28.324	42.9832	OK
ORF_170	-	-	ORF_170	-	-	refORF_170:0-429	-	-	149.032	139.119	158.945	OK
ORF_171	-	-	ORF_171	-	-	refORF_171:0-2673	-	-	4.01258	3.49177	4.5334	OK
ORF_172	-	-	ORF_172	-	-	refORF_172:0-1467	-	-	24.6114	22.8404	26.3824	OK
ORF_173	-	-	ORF_173	-	-	refORF_173:0-1500	-	-	0.738394	0.434915	1.04187	OK
ORF_174	-	-	ORF_174	-	-	refORF_174:0-1509	-	-	53.0498	50.499	55.6006	OK
ORF_175	-	-	ORF_175	-	-	refORF_175:0-846	-	-	72.8562	68.63	77.0824	OK
ORF_176	-	-	ORF_176	-	-	refORF_176:0-1227	-	-	64.7307	61.5562	67.9053	OK
ORF_177	-	-	ORF_177	-	-	refORF_177:0-549	-	-	7.86858	5.98246	9.75469	OK
ORF_178	-	-	ORF_178	-	-	refORF_178:0-453	-	-	174.844	164.672	185.017	OK
ORF_179	-	-	ORF_179	-	-	refORF_179:0-882	-	-	34.2233	31.375	37.0717	OK
ORF_180	-	-	ORF_180	-	-	refORF_180:0-1845	-	-	6.61382	5.80233	7.42531	OK
ORF_181	-	-	ORF_181	-	-	refORF_181:0-2607	-	-	3.03251	2.57482	3.4902	OK
ORF_182	-	-	ORF_182	-	-	refORF_182:0-1824	-	-	6.15436	5.36133	6.94739	OK
ORF_183	-	-	ORF_183	-	-	refORF_183:0-6087	-	-	6.73137	6.29695	7.16579	OK
ORF_184	-	-	ORF_184	-	-	refORF_184:0-993	-	-	920.956	907.204	934.707	OK
ORF_185	-	-	ORF_185	-	-	refORF_185:0-936	-	-	25.2501	22.911	27.5892	OK
ORF_186	-	-	ORF_186	-	-	refORF_186:0-2220	-	-	6.53604	5.80905	7.26303	OK
ORF_187	-	-	ORF_187	-	-	refORF_187:0-987	-	-	1171.82	1156.3	1187.34	OK
ORF_188	-	-	ORF_188	-	-	refORF_188:0-1233	-	-	16.3798	14.7865	17.9732	OK
ORF_189	-	-	ORF_189	-	-	refORF_189:0-393	-	-	3.00363	1.50182	4.50545	OK
ORF_190	-	-	ORF_190	-	-	refORF_190:0-1086	-	-	0.223846	0.023632	0.42406	OK
ORF_191	-	-	ORF_191	-	-	refORF_191:0-1647	-	-	0.858424	0.550069	1.16678	OK
ORF_192	-	-	ORF_192	-	-	refORF_192:0-828	-	-	86.3053	81.6205	90.9901	OK
ORF_193	-	-	ORF_193	-	-	refORF_193:0-660	-	-	123.275	116.831	129.718	OK
ORF_194	-	-	ORF_194	-	-	refORF_194:0-546	-	-	234.117	223.959	244.274	OK
ORF_195	-	-	ORF_195	-	-	refORF_195:0-2724	-	-	60.2147	58.2511	62.1783	OK
ORF_196	-	-	ORF_196	-	-	refORF_196:0-2712	-	-	3.53329	3.04854	4.01805	OK
ORF_197	-	-	ORF_197	-	-	refORF_197:0-1605	-	-	5.95758	5.12756	6.78761	OK
ORF_198	-	-	ORF_198	-	-	refORF_198:0-1173	-	-	34.9771	32.5678	37.3863	OK
ORF_199	-	-	ORF_199	-	-	refORF_199:0-1767	-	-	26.8053	25.1326	28.478	OK
ORF_200	-	-	ORF_200	-	-	refORF_200:0-1425	-	-	30.788	28.7634	32.8127	OK
ORF_201	-	-	ORF_201	-	-	refORF_201:0-2316	-	-	4.79629	4.18368	5.40889	OK
ORF_202	-	-	ORF_202	-	-	refORF_202:0-3594	-	-	0.440879	0.294422	0.587337	OK
ORF_203	-	-	ORF_203	-	-	refORF_203:0-348	-	-	99.2035	89.5222	108.885	OK
ORF_204	-	-	ORF_204	-	-	refORF_204:0-213	-	-	540.115	496.688	583.542	OK
ORF_205	-	-	ORF_205	-	-	refORF_205:0-1920	-	-	5.44183	4.71637	6.16729	OK
ORF_206	-	-	ORF_206	-	-	refORF_206:0-2460	-	-	100.737	98.0414	103.433	OK
ORF_207	-	-	ORF_207	-	-	refORF_207:0-1233	-	-	14.2216	12.7313	15.7118	OK
ORF_208	-	-	ORF_208	-	-	refORF_208:0-624	-	-	6.09539	4.57689	7.61389	OK
ORF_209	-	-	ORF_209	-	-	refORF_209:0-741	-	-	101.623	96.1764	107.07	OK
ORF_210	-	-	ORF_210	-	-	refORF_210:0-165	-	-	55.8215	31.459	80.184	OK
ORF_211	-	-	ORF_211	-	-	refORF_211:0-468	-	-	80.2804	73.4986	87.0622	OK
ORF_212	-	-	ORF_212	-	-	refORF_212:0-978	-	-	23.7748	21.5617	25.9878	OK
ORF_213	-	-	ORF_213	-	-	refORF_213:0-1875	-	-	26.947	25.3313	28.5627	OK
ORF_214	-	-	ORF_214	-	-	refORF_214:0-327	-	-	43.9885	37.1041	50.8728	OK
ORF_215	-	-	ORF_215	-	-	refORF_215:0-1329	-	-	17.7007	16.1055	19.296	OK
ORF_216	-	-	ORF_216	-	-	refORF_216:0-717	-	-	31.4863	28.4062	34.5664	OK
ORF_217	-	-	ORF_217	-	-	refORF_217:0-696	-	-	8.9342	7.26067	10.6077	OK
ORF_218	-	-	ORF_218	-	-	refORF_218:0-1290	-	-	59.2404	56.2918	62.189	OK
ORF_219	-	-	ORF_219	-	-	refORF_219:0-1275	-	-	20.0905	18.3496	21.8315	OK
ORF_220	-	-	ORF_220	-	-	refORF_220:0-1131	-	-	9.34228	8.05792	10.6266	OK
ORF_221	-	-	ORF_221	-	-	refORF_221:0-3342	-	-	54.75	53.0632	56.4369	OK
ORF_222	-	-	ORF_222	-	-	refORF_222:0-1686	-	-	21.149	19.6305	22.6674	OK
ORF_223	-	-	ORF_223	-	-	refORF_223:0-696	-	-	18.0251	15.6166	20.4337	OK
ORF_224	-	-	ORF_224	-	-	refORF_224:0-2073	-	-	78.3277	75.7296	80.9259	OK
ORF_225	-	-	ORF_225	-	-	refORF_225:0-615	-	-	41.4078	37.4595	45.3561	OK
ORF_226	-	-	ORF_226	-	-	refORF_226:0-294	-	-	132.445	119.018	145.872	OK
ORF_227	-	-	ORF_227	-	-	refORF_227:0-1725	-	-	82.2287	79.2878	85.1697	OK
ORF_228	-	-	ORF_228	-	-	refORF_228:0-1755	-	-	145.106	141.219	148.993	OK
ORF_229	-	-	ORF_229	-	-	refORF_229:0-1515	-	-	20.6867	19.0869	22.2865	OK
ORF_230	-	-	ORF_230	-	-	refORF_230:0-1404	-	-	13.2026	11.879	14.5262	OK
ORF_231	-	-	ORF_231	-	-	refORF_231:0-1701	-	-	178.291	173.875	182.708	OK
ORF_232	-	-	ORF_232	-	-	refORF_232:0-624	-	-	18.0132	15.4267	20.5998	OK
ORF_233	-	-	ORF_233	-	-	refORF_233:0-1221	-	-	13.0205	11.5861	14.455	OK
ORF_234	-	-	ORF_234	-	-	refORF_234:0-819	-	-	288.777	280.186	297.368	OK
ORF_235	-	-	ORF_235	-	-	refORF_235:0-1371	-	-	4.26109	3.49689	5.02528	OK
ORF_236	-	-	ORF_236	-	-	refORF_236:0-756	-	-	9.27402	7.65962	10.8884	OK
ORF_237	-	-	ORF_237	-	-	refORF_237:0-2079	-	-	18.2574	16.9965	19.5182	OK
ORF_238	-	-	ORF_238	-	-	refORF_238:0-588	-	-	16.2249	13.6857	18.7642	OK
ORF_239	-	-	ORF_239	-	-	refORF_239:0-1275	-	-	462.268	453.865	470.67	OK
ORF_240	-	-	ORF_240	-	-	refORF_240:0-1041	-	-	7.63008	6.43113	8.82903	OK
ORF_241	-	-	ORF_241	-	-	refORF_241:0-1215	-	-	386.873	378.953	394.792	OK
ORF_242	-	-	ORF_242	-	-	refORF_242:0-411	-	-	994.725	968.277	1021.17	OK
ORF_243	-	-	ORF_243	-	-	refORF_243:0-1125	-	-	126.339	121.681	130.997	OK
ORF_244	-	-	ORF_244	-	-	refORF_244:0-303	-	-	13.3053	9.16696	17.4436	OK
ORF_245	-	-	ORF_245	-	-	refORF_245:0-1626	-	-	26.7719	25.02	28.5238	OK
ORF_246	-	-	ORF_246	-	-	refORF_246:0-2247	-	-	63.8001	61.5598	66.0404	OK
ORF_247	-	-	ORF_247	-	-	refORF_247:0-999	-	-	27.0786	24.7356	29.4217	OK
ORF_248	-	-	ORF_248	-	-	refORF_248:0-1053	-	-	43.3885	40.5186	46.2584	OK
ORF_249	-	-	ORF_249	-	-	refORF_249:0-1833	-	-	27.8023	26.1398	29.4648	OK
ORF_250	-	-	ORF_250	-	-	refORF_250:0-1335	-	-	52.7218	49.9892	55.4544	OK
ORF_251	-	-	ORF_251	-	-	refORF_251:0-2376	-	-	0.0185137	0	0.0555411	OK
ORF_252	-	-	ORF_252	-	-	refORF_252:0-1431	-	-	17.1381	15.6323	18.6438	OK
ORF_253	-	-	ORF_253	-	-	refORF_253:0-1743	-	-	6.42057	5.58895	7.2522	OK
ORF_254	-	-	ORF_254	-	-	refORF_254:0-534	-	-	28.4671	24.7991	32.1351	OK
ORF_255	-	-	ORF_255	-	-	refORF_255:0-2352	-	-	5.39077	4.75228	6.02926	OK
ORF_256	-	-	ORF_256	-	-	refORF_256:0-552	-	-	39.6792	35.4975	43.8609	OK
ORF_257	-	-	ORF_257	-	-	refORF_257:0-540	-	-	271.24	260.217	282.263	OK
ORF_258	-	-	ORF_258	-	-	refORF_258:0-1950	-	-	132.597	129.087	136.106	OK
ORF_259	-	-	ORF_259	-	-	refORF_259:0-4464	-	-	2.78287	2.45526	3.11048	OK
ORF_260	-	-	ORF_260	-	-	refORF_260:0-2583	-	-	4.99178	4.40582	5.57775	OK
ORF_261	-	-	ORF_261	-	-	refORF_261:0-1143	-	-	51.1028	48.1574	54.0482	OK
ORF_262	-	-	ORF_262	-	-	refORF_262:0-1785	-	-	140.628	136.835	144.42	OK
ORF_263	-	-	ORF_263	-	-	refORF_263:0-570	-	-	26.6917	23.3238	30.0596	OK
ORF_264	-	-	ORF_264	-	-	refORF_264:0-1647	-	-	34.3093	32.3576	36.2609	OK
ORF_265	-	-	ORF_265	-	-	refORF_265:0-687	-	-	6.53962	5.07901	8.00024	OK
ORF_266	-	-	ORF_266	-	-	refORF_266:0-1275	-	-	10.1935	8.94862	11.4385	OK
