ORF_1	32
ORF_10	3292
ORF_100	0
ORF_1000	416
ORF_10000	642
ORF_10001	65
ORF_10002	202
ORF_10003	1212
ORF_10004	100
ORF_10005	93
ORF_10006	13
ORF_10007	29
ORF_10008	112
ORF_10009	36
ORF_1001	9
ORF_10010	0
ORF_10011	169
ORF_10012	0
ORF_10013	26
ORF_10014	0
ORF_10015	0
ORF_10016	568
ORF_10017	19
ORF_10018	18
ORF_10019	0
ORF_1002	0
ORF_10020	36
ORF_10021	36
ORF_10022	1146
ORF_10023	9
ORF_10024	913
ORF_10025	581
ORF_10026	0
ORF_10027	1077
ORF_10028	0
ORF_10029	5
ORF_1003	45
ORF_10030	178
ORF_10031	47
ORF_10032	57
ORF_10033	77
ORF_10034	0
ORF_10035	59
ORF_10036	99
ORF_10037	2
ORF_10038	3663
ORF_10039	201
ORF_1004	454
ORF_10040	0
ORF_10041	158
ORF_10042	0
ORF_10043	15
ORF_10044	118
ORF_10045	0
ORF_10046	801
ORF_10047	0
ORF_10048	14
ORF_10049	908
ORF_1005	104
ORF_10050	48
ORF_10051	851
ORF_10052	60
ORF_10053	141
ORF_10054	0
ORF_10055	0
ORF_10056	479
ORF_10057	18
ORF_10058	0
ORF_10059	61
ORF_1006	104
ORF_10060	0
ORF_10061	0
ORF_10062	35
ORF_10063	18
ORF_10064	0
ORF_10065	101
ORF_10066	0
ORF_10067	161
ORF_10068	5500
ORF_10069	271
ORF_1007	16
ORF_10070	19
ORF_10071	0
ORF_10072	56
ORF_10073	0
ORF_10074	0
ORF_10075	148
ORF_10076	0
ORF_10077	0
ORF_10078	22
ORF_10079	11
ORF_1008	1097
ORF_10080	0
ORF_10081	124
ORF_10082	104
ORF_10083	223
ORF_10084	897
ORF_10085	0
ORF_10086	1696
ORF_10087	0
ORF_10088	234
ORF_10089	0
ORF_1009	41
ORF_10090	1
ORF_10091	95
ORF_10092	0
ORF_10093	43
ORF_10094	277
ORF_10095	565
ORF_10096	1992
ORF_10097	37
ORF_10098	1500
ORF_10099	248
ORF_101	8
ORF_1010	77
ORF_10100	12
ORF_10101	102
ORF_10102	338
ORF_10103	0
ORF_10104	2
ORF_10105	273
ORF_10106	84
ORF_10107	3865
ORF_10108	59
ORF_10109	364
ORF_1011	1675
ORF_10110	90
ORF_10111	522
ORF_10112	2
ORF_10113	2
ORF_10114	1
ORF_10115	20
ORF_10116	791
ORF_10117	0
ORF_10118	179
ORF_10119	3
ORF_1012	793
ORF_10120	0
ORF_10121	351
ORF_10122	2
ORF_10123	13
ORF_10124	108
ORF_10125	0
ORF_10126	114
ORF_10127	8
ORF_10128	0
ORF_10129	139
ORF_1013	302
ORF_10130	572
ORF_10131	0
ORF_10132	586
ORF_10133	28
ORF_10134	0
ORF_10135	62
ORF_10136	208
ORF_10137	8204
ORF_10138	48
ORF_10139	0
ORF_1014	1107
ORF_10140	0
ORF_10141	157
ORF_10142	72
ORF_10143	37
ORF_10144	8984
ORF_10145	374
ORF_10146	9
ORF_10147	100
ORF_10148	4
ORF_10149	108
ORF_1015	440
ORF_10150	64
ORF_10151	136
ORF_10152	14
ORF_10153	2
ORF_10154	0
ORF_10155	481
ORF_10156	21
ORF_10157	14
ORF_10158	5
ORF_10159	0
ORF_1016	0
ORF_10160	0
ORF_10161	60
ORF_10162	0
ORF_10163	5
ORF_10164	43
ORF_10165	203
ORF_10166	145
ORF_10167	0
ORF_10168	0
ORF_10169	46
ORF_1017	857
ORF_10170	259
ORF_10171	0
ORF_10172	1188
ORF_10173	0
ORF_10174	9
ORF_10175	4
ORF_10176	4475
ORF_10177	200
ORF_10178	47
ORF_10179	115
ORF_1018	0
ORF_10180	0
ORF_10181	218
ORF_10182	26
ORF_10183	413
ORF_10184	37
ORF_10185	49
ORF_10186	0
ORF_10187	12
ORF_10188	130
ORF_10189	27
ORF_1019	0
ORF_10190	0
ORF_10191	2005
ORF_10192	2
ORF_10193	26
ORF_10194	0
ORF_10195	2453
ORF_10196	181
ORF_10197	139
ORF_10198	0
ORF_10199	0
ORF_102	0
ORF_1020	25
ORF_10200	12
ORF_10201	619
ORF_10202	52
ORF_10203	1895
ORF_10204	0
ORF_10205	0
ORF_10206	76
ORF_10207	0
ORF_10208	15
ORF_10209	0
ORF_1021	2
ORF_10210	41
ORF_10211	15
ORF_10212	77
ORF_10213	21
ORF_10214	12
ORF_10215	3
ORF_10216	92
ORF_10217	17398
ORF_10218	133
ORF_10219	318
ORF_1022	585
ORF_10220	556
ORF_10221	33
ORF_10222	0
ORF_10223	9
ORF_10224	0
ORF_10225	62
ORF_10226	6
ORF_10227	128
ORF_10228	187
ORF_10229	3
ORF_1023	647
ORF_10230	42
ORF_10231	0
ORF_10232	26
ORF_10233	0
ORF_10234	1733
ORF_10235	0
ORF_10236	64
ORF_10237	6
ORF_10238	211
ORF_10239	79
ORF_1024	12
ORF_10240	0
ORF_10241	16
ORF_10242	172
ORF_10243	77
ORF_10244	0
ORF_10245	19
ORF_10246	0
ORF_10247	475
ORF_10248	22
ORF_10249	0
ORF_1025	302
ORF_10250	64
ORF_10251	73
ORF_10252	1
ORF_10253	2
ORF_10254	0
ORF_10255	4
ORF_10256	306
ORF_10257	13
ORF_10258	6
ORF_10259	132
ORF_1026	426
ORF_10260	91
ORF_10261	1004
ORF_10262	33
ORF_10263	3
ORF_10264	0
ORF_10265	286
ORF_10266	268
ORF_10267	0
ORF_10268	67
ORF_10269	73
ORF_1027	613
ORF_10270	151
ORF_10271	218
ORF_10272	91
ORF_10273	189
ORF_10274	197
ORF_10275	89
ORF_10276	192
ORF_10277	10
ORF_10278	13
ORF_10279	0
ORF_1028	290
ORF_10280	0
ORF_10281	565
ORF_10282	41
ORF_10283	0
ORF_10284	85
ORF_10285	92
ORF_10286	46
ORF_10287	412
ORF_10288	0
ORF_10289	42
ORF_1029	276
ORF_10290	221
ORF_10291	0
ORF_10292	12
ORF_10293	7
ORF_10294	3
ORF_10295	4
ORF_10296	0
ORF_10297	749
ORF_10298	2
ORF_10299	1083
ORF_103	1496
ORF_1030	27
ORF_10300	0
ORF_10301	129
ORF_10302	0
ORF_10303	0
ORF_10304	0
ORF_10305	4
ORF_10306	0
ORF_10307	0
ORF_10308	67
ORF_10309	0
ORF_1031	1084
ORF_10310	0
ORF_10311	2
ORF_10312	20
ORF_10313	0
ORF_10314	0
ORF_10315	0
ORF_10316	3189
ORF_10317	6
ORF_10318	520
ORF_10319	0
ORF_1032	311
ORF_10320	10
ORF_10321	21
ORF_10322	1
ORF_10323	70
ORF_10324	865
ORF_10325	0
ORF_10326	444
ORF_10327	0
ORF_10328	23
ORF_10329	0
ORF_1033	624
ORF_10330	891
ORF_10331	13
ORF_10332	0
ORF_10333	0
ORF_10334	156
ORF_10335	0
ORF_10336	631
ORF_10337	0
ORF_10338	109
ORF_10339	97
ORF_1034	42
ORF_10340	81
ORF_10341	0
ORF_10342	17
ORF_10343	0
ORF_10344	376
ORF_10345	38
ORF_10346	53
ORF_10347	385
ORF_10348	263
ORF_10349	60
ORF_1035	12
ORF_10350	48
ORF_10351	178
ORF_10352	34
ORF_10353	0
ORF_10354	1053
ORF_10355	237
ORF_10356	144
ORF_10357	0
ORF_10358	65
ORF_10359	7
ORF_1036	348
ORF_10360	0
ORF_10361	684
ORF_10362	0
ORF_10363	29
ORF_10364	24
ORF_10365	0
ORF_10366	1
ORF_10367	0
ORF_10368	76
ORF_10369	26
ORF_1037	364
ORF_10370	0
ORF_10371	0
ORF_10372	187
ORF_10373	653
ORF_10374	0
ORF_10375	6
ORF_10376	790
ORF_10377	0
ORF_10378	9
ORF_10379	5
ORF_1038	12
