tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
ORF_55	-	-	ORF_55	-	-	refORF_55:0-960	-	-	0.710429	0.330689	1.09017	OK
ORF_56	-	-	ORF_56	-	-	refORF_56:0-627	-	-	116.243	109.802	122.684	OK
ORF_57	-	-	ORF_57	-	-	refORF_57:0-648	-	-	127.165	120.608	133.723	OK
ORF_58	-	-	ORF_58	-	-	refORF_58:0-954	-	-	1.07384	0.60518	1.54251	OK
ORF_59	-	-	ORF_59	-	-	refORF_59:0-1089	-	-	1.08973	0.653446	1.52602	OK
ORF_60	-	-	ORF_60	-	-	refORF_60:0-1512	-	-	31.0886	29.1474	33.0298	OK
ORF_61	-	-	ORF_61	-	-	refORF_61:0-1314	-	-	6.6471	5.67124	7.62296	OK
ORF_62	-	-	ORF_62	-	-	refORF_62:0-3375	-	-	6.57788	5.99996	7.15581	OK
ORF_63	-	-	ORF_63	-	-	refORF_63:0-2598	-	-	11.8453	10.9588	12.7318	OK
ORF_64	-	-	ORF_64	-	-	refORF_64:0-495	-	-	40.5169	35.9907	45.0431	OK
ORF_65	-	-	ORF_65	-	-	refORF_65:0-2373	-	-	9.21272	8.38813	10.0373	OK
ORF_66	-	-	ORF_66	-	-	refORF_66:0-1722	-	-	52.4016	50.0778	54.7254	OK
ORF_67	-	-	ORF_67	-	-	refORF_67:0-1137	-	-	62.2071	58.9889	65.4254	OK
ORF_68	-	-	ORF_68	-	-	refORF_68:0-510	-	-	39.8958	35.5171	44.2744	OK
ORF_69	-	-	ORF_69	-	-	refORF_69:0-2355	-	-	2.21248	1.80965	2.61531	OK
ORF_70	-	-	ORF_70	-	-	refORF_70:0-735	-	-	117.819	112.01	123.629	OK
ORF_71	-	-	ORF_71	-	-	refORF_71:0-1227	-	-	2.6513	2.00798	3.29462	OK
ORF_72	-	-	ORF_72	-	-	refORF_72:0-1773	-	-	31.2013	29.4329	32.9696	OK
ORF_73	-	-	ORF_73	-	-	refORF_73:0-714	-	-	142.052	135.573	148.531	OK
ORF_74	-	-	ORF_74	-	-	refORF_74:0-1251	-	-	12.887	11.4923	14.2816	OK
ORF_75	-	-	ORF_75	-	-	refORF_75:0-1950	-	-	1.07785	0.765109	1.39058	OK
ORF_76	-	-	ORF_76	-	-	refORF_76:0-651	-	-	413.719	401.929	425.509	OK
ORF_77	-	-	ORF_77	-	-	refORF_77:0-2088	-	-	39.5049	37.6904	41.3195	OK
ORF_78	-	-	ORF_78	-	-	refORF_78:0-1857	-	-	0.355441	0.170206	0.540676	OK
ORF_79	-	-	ORF_79	-	-	refORF_79:0-3255	-	-	29.6274	28.3889	30.8659	OK
ORF_80	-	-	ORF_80	-	-	refORF_80:0-273	-	-	1374.11	1327.84	1420.39	OK
ORF_81	-	-	ORF_81	-	-	refORF_81:0-2226	-	-	33.5246	31.9085	35.1408	OK
ORF_82	-	-	ORF_82	-	-	refORF_82:0-402	-	-	25.8745	21.6208	30.1282	OK
ORF_83	-	-	ORF_83	-	-	refORF_83:0-336	-	-	19.5838	15.1503	24.0174	OK
ORF_84	-	-	ORF_84	-	-	refORF_84:0-2793	-	-	4.00464	3.505	4.50429	OK
ORF_85	-	-	ORF_85	-	-	refORF_85:0-1704	-	-	6.38616	5.55304	7.21929	OK
ORF_86	-	-	ORF_86	-	-	refORF_86:0-297	-	-	66.6261	57.3436	75.9086	OK
ORF_87	-	-	ORF_87	-	-	refORF_87:0-747	-	-	19.5616	17.21	21.9133	OK
ORF_88	-	-	ORF_88	-	-	refORF_88:0-1143	-	-	84.1716	80.449	87.8942	OK
ORF_89	-	-	ORF_89	-	-	refORF_89:0-1866	-	-	2.23915	1.77883	2.69947	OK
ORF_90	-	-	ORF_90	-	-	refORF_90:0-702	-	-	112.569	106.719	118.418	OK
ORF_91	-	-	ORF_91	-	-	refORF_91:0-2289	-	-	2.56436	2.12458	3.00415	OK
ORF_92	-	-	ORF_92	-	-	refORF_92:0-1023	-	-	150.66	145.34	155.981	OK
ORF_93	-	-	ORF_93	-	-	refORF_93:0-1776	-	-	7.84172	6.95241	8.73103	OK
ORF_94	-	-	ORF_94	-	-	refORF_94:0-2007	-	-	47.6256	45.5897	49.6614	OK
ORF_95	-	-	ORF_95	-	-	refORF_95:0-990	-	-	69.017	65.3213	72.7127	OK
ORF_96	-	-	ORF_96	-	-	refORF_96:0-771	-	-	1.00222	0.479924	1.52452	OK
ORF_97	-	-	ORF_97	-	-	refORF_97:0-1650	-	-	15.8876	14.5598	17.2154	OK
ORF_98	-	-	ORF_98	-	-	refORF_98:0-1611	-	-	96.3589	93.0883	99.6295	OK
ORF_99	-	-	ORF_99	-	-	refORF_99:0-954	-	-	1.22725	0.722851	1.73165	OK
ORF_100	-	-	ORF_100	-	-	refORF_100:0-975	-	-	2.48972	1.78087	3.19858	OK
ORF_101	-	-	ORF_101	-	-	refORF_101:0-975	-	-	14.789	13.0596	16.5183	OK
ORF_102	-	-	ORF_102	-	-	refORF_102:0-753	-	-	38.9933	35.6679	42.3187	OK
ORF_103	-	-	ORF_103	-	-	refORF_103:0-489	-	-	296.364	284.111	308.618	OK
ORF_104	-	-	ORF_104	-	-	refORF_104:0-3135	-	-	38.047	36.6153	39.4786	OK
ORF_105	-	-	ORF_105	-	-	refORF_105:0-777	-	-	247.665	239.561	255.77	OK
ORF_106	-	-	ORF_106	-	-	refORF_106:0-582	-	-	8.11573	6.32203	9.90943	OK
ORF_107	-	-	ORF_107	-	-	refORF_107:0-1512	-	-	18.987	17.4693	20.5047	OK
ORF_108	-	-	ORF_108	-	-	refORF_108:0-615	-	-	80.4191	74.9741	85.8641	OK
ORF_109	-	-	ORF_109	-	-	refORF_109:0-2475	-	-	4.2635	3.71012	4.81688	OK
ORF_110	-	-	ORF_110	-	-	refORF_110:0-1356	-	-	60.1947	57.3444	63.045	OK
ORF_111	-	-	ORF_111	-	-	refORF_111:0-1197	-	-	57.6223	54.6195	60.6251	OK
ORF_112	-	-	ORF_112	-	-	refORF_112:0-318	-	-	3.29227	1.38427	5.20027	OK
ORF_113	-	-	ORF_113	-	-	refORF_113:0-825	-	-	32.2286	29.3948	35.0624	OK
ORF_114	-	-	ORF_114	-	-	refORF_114:0-882	-	-	180.673	174.292	187.053	OK
ORF_115	-	-	ORF_115	-	-	refORF_115:0-834	-	-	31.8494	29.05	34.6489	OK
ORF_116	-	-	ORF_116	-	-	refORF_116:0-1443	-	-	2.95422	2.34396	3.56448	OK
ORF_117	-	-	ORF_117	-	-	refORF_117:0-1518	-	-	10.8606	9.71605	12.0052	OK
ORF_118	-	-	ORF_118	-	-	refORF_118:0-1032	-	-	26.2644	24.0211	28.5078	OK
ORF_119	-	-	ORF_119	-	-	refORF_119:0-456	-	-	9.19484	6.87152	11.5182	OK
ORF_120	-	-	ORF_120	-	-	refORF_120:0-1365	-	-	24.579	22.757	26.401	OK
ORF_121	-	-	ORF_121	-	-	refORF_121:0-1155	-	-	33.7852	31.4187	36.1518	OK
ORF_122	-	-	ORF_122	-	-	refORF_122:0-726	-	-	115.839	110.038	121.639	OK
ORF_123	-	-	ORF_123	-	-	refORF_123:0-1575	-	-	5.43708	4.63838	6.23577	OK
ORF_124	-	-	ORF_124	-	-	refORF_124:0-498	-	-	85.209	78.688	91.7301	OK
ORF_125	-	-	ORF_125	-	-	refORF_125:0-4584	-	-	20.7889	19.9217	21.656	OK
ORF_126	-	-	ORF_126	-	-	refORF_126:0-1146	-	-	21.2139	19.3381	23.0896	OK
ORF_127	-	-	ORF_127	-	-	refORF_127:0-1020	-	-	10.0891	8.6908	11.4874	OK
ORF_128	-	-	ORF_128	-	-	refORF_128:0-198	-	-	57.0884	41.3703	72.8064	OK
ORF_129	-	-	ORF_129	-	-	refORF_129:0-990	-	-	10.0691	8.65479	11.4833	OK
ORF_130	-	-	ORF_130	-	-	refORF_130:0-1530	-	-	13.3821	12.1174	14.6468	OK
ORF_131	-	-	ORF_131	-	-	refORF_131:0-1098	-	-	19.9421	18.0715	21.8127	OK
ORF_132	-	-	ORF_132	-	-	refORF_132:0-2928	-	-	0.91226	0.677204	1.14732	OK
ORF_133	-	-	ORF_133	-	-	refORF_133:0-888	-	-	34.0208	31.2332	36.8084	OK
ORF_134	-	-	ORF_134	-	-	refORF_134:0-771	-	-	0.40089	0.0735646	0.728215	OK
ORF_135	-	-	ORF_135	-	-	refORF_135:0-498	-	-	60.2127	54.7372	65.6883	OK
ORF_136	-	-	ORF_136	-	-	refORF_136:0-1224	-	-	2.20307	1.6145	2.79164	OK
ORF_137	-	-	ORF_137	-	-	refORF_137:0-321	-	-	12.3723	8.7176	16.0269	OK
ORF_138	-	-	ORF_138	-	-	refORF_138:0-1878	-	-	4.32974	3.68405	4.97543	OK
ORF_139	-	-	ORF_139	-	-	refORF_139:0-1242	-	-	0.485468	0.216179	0.754757	OK
ORF_140	-	-	ORF_140	-	-	refORF_140:0-1449	-	-	139.665	135.471	143.859	OK
ORF_141	-	-	ORF_141	-	-	refORF_141:0-1503	-	-	70.7607	67.8463	73.6751	OK
ORF_142	-	-	ORF_142	-	-	refORF_142:0-267	-	-	705.115	670.999	739.232	OK
ORF_143	-	-	ORF_143	-	-	refORF_143:0-864	-	-	70.2355	66.1899	74.2812	OK
ORF_144	-	-	ORF_144	-	-	refORF_144:0-1284	-	-	7.65318	6.58985	8.71652	OK
ORF_145	-	-	ORF_145	-	-	refORF_145:0-795	-	-	0.835016	0.371832	1.2982	OK
ORF_146	-	-	ORF_146	-	-	refORF_146:0-630	-	-	85.4712	79.9551	90.9872	OK
ORF_147	-	-	ORF_147	-	-	refORF_147:0-2766	-	-	64.7725	62.7702	66.7749	OK
ORF_148	-	-	ORF_148	-	-	refORF_148:0-849	-	-	18.2594	16.1661	20.3528	OK
ORF_149	-	-	ORF_149	-	-	refORF_149:0-2445	-	-	8.25333	7.4892	9.01745	OK
ORF_150	-	-	ORF_150	-	-	refORF_150:0-966	-	-	24.4248	22.1881	26.6616	OK
ORF_151	-	-	ORF_151	-	-	refORF_151:0-1389	-	-	71.1315	68.0754	74.1875	OK
ORF_152	-	-	ORF_152	-	-	refORF_152:0-1242	-	-	38.7627	36.3346	41.1909	OK
ORF_153	-	-	ORF_153	-	-	refORF_153:0-651	-	-	87.5609	82.0969	93.025	OK
ORF_154	-	-	ORF_154	-	-	refORF_154:0-1785	-	-	24.3344	22.7677	25.9011	OK
ORF_155	-	-	ORF_155	-	-	refORF_155:0-3051	-	-	42.5816	41.0451	44.1181	OK
ORF_156	-	-	ORF_156	-	-	refORF_156:0-690	-	-	60.8407	56.486	65.1955	OK
ORF_157	-	-	ORF_157	-	-	refORF_157:0-489	-	-	15.3248	12.5346	18.115	OK
ORF_158	-	-	ORF_158	-	-	refORF_158:0-465	-	-	4.52395	2.94079	6.10711	OK
ORF_159	-	-	ORF_159	-	-	refORF_159:0-288	-	-	240.283	222.018	258.547	OK
ORF_160	-	-	ORF_160	-	-	refORF_160:0-681	-	-	27.774	24.793	30.755	OK
ORF_161	-	-	ORF_161	-	-	refORF_161:0-906	-	-	24.3568	22.0329	26.6806	OK
ORF_162	-	-	ORF_162	-	-	refORF_162:0-876	-	-	0.511368	0.170456	0.852279	OK
ORF_163	-	-	ORF_163	-	-	refORF_163:0-1191	-	-	33.4519	31.1417	35.762	OK
ORF_164	-	-	ORF_164	-	-	refORF_164:0-2940	-	-	44.7375	43.1312	46.3437	OK
ORF_165	-	-	ORF_165	-	-	refORF_165:0-1893	-	-	29.6493	27.9868	31.3119	OK
ORF_166	-	-	ORF_166	-	-	refORF_166:0-774	-	-	22.9359	20.4502	25.4215	OK
ORF_167	-	-	ORF_167	-	-	refORF_167:0-1761	-	-	10.4037	9.38105	11.4263	OK
ORF_168	-	-	ORF_168	-	-	refORF_168:0-1464	-	-	35.3063	33.2095	37.403	OK
ORF_169	-	-	ORF_169	-	-	refORF_169:0-282	-	-	25.909	19.6985	32.1194	OK
ORF_170	-	-	ORF_170	-	-	refORF_170:0-429	-	-	189.088	178.163	200.014	OK
ORF_171	-	-	ORF_171	-	-	refORF_171:0-2673	-	-	2.32987	1.94423	2.71551	OK
ORF_172	-	-	ORF_172	-	-	refORF_172:0-1467	-	-	42.4728	40.17	44.7755	OK
ORF_173	-	-	ORF_173	-	-	refORF_173:0-1500	-	-	0.812071	0.49887	1.12527	OK
ORF_174	-	-	ORF_174	-	-	refORF_174:0-1509	-	-	55.207	52.6385	57.7754	OK
ORF_175	-	-	ORF_175	-	-	refORF_175:0-846	-	-	71.7019	67.5568	75.8469	OK
ORF_176	-	-	ORF_176	-	-	refORF_176:0-1227	-	-	38.7469	36.3097	41.184	OK
ORF_177	-	-	ORF_177	-	-	refORF_177:0-549	-	-	20.0008	17.0365	22.9652	OK
ORF_178	-	-	ORF_178	-	-	refORF_178:0-453	-	-	267.369	255.003	279.734	OK
ORF_179	-	-	ORF_179	-	-	refORF_179:0-882	-	-	27.4361	24.932	29.9403	OK
ORF_180	-	-	ORF_180	-	-	refORF_180:0-1845	-	-	8.97372	8.04429	9.90315	OK
ORF_181	-	-	ORF_181	-	-	refORF_181:0-2607	-	-	2.29473	1.90685	2.68261	OK
ORF_182	-	-	ORF_182	-	-	refORF_182:0-1824	-	-	7.20268	6.36384	8.04152	OK
ORF_183	-	-	ORF_183	-	-	refORF_183:0-6087	-	-	7.51958	7.06791	7.97124	OK
ORF_184	-	-	ORF_184	-	-	refORF_184:0-993	-	-	839.147	826.155	852.139	OK
ORF_185	-	-	ORF_185	-	-	refORF_185:0-936	-	-	25.1773	22.8666	27.4879	OK
ORF_186	-	-	ORF_186	-	-	refORF_186:0-2220	-	-	7.67967	6.90588	8.45347	OK
ORF_187	-	-	ORF_187	-	-	refORF_187:0-987	-	-	8054.12	8013.89	8094.34	OK
ORF_188	-	-	ORF_188	-	-	refORF_188:0-1233	-	-	19.998	18.2434	21.7527	OK
ORF_189	-	-	ORF_189	-	-	refORF_189:0-393	-	-	5.64075	3.61453	7.66697	OK
ORF_190	-	-	ORF_190	-	-	refORF_190:0-1086	-	-	0.262396	0.0481506	0.476642	OK
ORF_191	-	-	ORF_191	-	-	refORF_191:0-1647	-	-	1.24544	0.877547	1.61333	OK
ORF_192	-	-	ORF_192	-	-	refORF_192:0-828	-	-	77.3963	73.044	81.7486	OK
ORF_193	-	-	ORF_193	-	-	refORF_193:0-660	-	-	136.09	129.38	142.801	OK
ORF_194	-	-	ORF_194	-	-	refORF_194:0-546	-	-	310.369	298.83	321.908	OK
ORF_195	-	-	ORF_195	-	-	refORF_195:0-2724	-	-	57.8949	55.9889	59.801	OK
ORF_196	-	-	ORF_196	-	-	refORF_196:0-2712	-	-	4.46243	3.92922	4.99564	OK
ORF_197	-	-	ORF_197	-	-	refORF_197:0-1605	-	-	4.82143	4.08085	5.56201	OK
ORF_198	-	-	ORF_198	-	-	refORF_198:0-1173	-	-	61.2026	58.0757	64.3296	OK
ORF_199	-	-	ORF_199	-	-	refORF_199:0-1767	-	-	18.5009	17.132	19.8697	OK
ORF_200	-	-	ORF_200	-	-	refORF_200:0-1425	-	-	34.0798	31.983	36.1767	OK
ORF_201	-	-	ORF_201	-	-	refORF_201:0-2316	-	-	3.68635	3.15701	4.21568	OK
ORF_202	-	-	ORF_202	-	-	refORF_202:0-3594	-	-	0.233206	0.128913	0.337499	OK
ORF_203	-	-	ORF_203	-	-	refORF_203:0-348	-	-	120.315	109.739	130.89	OK
ORF_204	-	-	ORF_204	-	-	refORF_204:0-213	-	-	554.14	511.523	596.758	OK
ORF_205	-	-	ORF_205	-	-	refORF_205:0-1920	-	-	12.1514	11.0859	13.2169	OK
ORF_206	-	-	ORF_206	-	-	refORF_206:0-2460	-	-	107.985	105.211	110.759	OK
ORF_207	-	-	ORF_207	-	-	refORF_207:0-1233	-	-	22.1824	20.3318	24.0329	OK
ORF_208	-	-	ORF_208	-	-	refORF_208:0-624	-	-	7.26932	5.64572	8.89291	OK
ORF_209	-	-	ORF_209	-	-	refORF_209:0-741	-	-	110.1	104.528	115.671	OK
ORF_210	-	-	ORF_210	-	-	refORF_210:0-165	-	-	50.8518	28.6583	73.0454	OK
ORF_211	-	-	ORF_211	-	-	refORF_211:0-468	-	-	126.601	118.221	134.981	OK
ORF_212	-	-	ORF_212	-	-	refORF_212:0-978	-	-	42.9611	40.0149	45.9072	OK
ORF_213	-	-	ORF_213	-	-	refORF_213:0-1875	-	-	29.6114	27.9401	31.2827	OK
ORF_214	-	-	ORF_214	-	-	refORF_214:0-327	-	-	40.3674	33.9035	46.8314	OK
ORF_215	-	-	ORF_215	-	-	refORF_215:0-1329	-	-	26.7955	24.8586	28.7325	OK
ORF_216	-	-	ORF_216	-	-	refORF_216:0-717	-	-	15.5004	13.3389	17.662	OK
ORF_217	-	-	ORF_217	-	-	refORF_217:0-696	-	-	9.6287	7.90847	11.3489	OK
ORF_218	-	-	ORF_218	-	-	refORF_218:0-1290	-	-	56.4291	53.5884	59.2697	OK
ORF_219	-	-	ORF_219	-	-	refORF_219:0-1275	-	-	20.5753	18.8264	22.3242	OK
ORF_220	-	-	ORF_220	-	-	refORF_220:0-1131	-	-	8.21016	7.026	9.39431	OK
ORF_221	-	-	ORF_221	-	-	refORF_221:0-3342	-	-	30.6767	29.4339	31.9195	OK
ORF_222	-	-	ORF_222	-	-	refORF_222:0-1686	-	-	19.835	18.3798	21.2902	OK
ORF_223	-	-	ORF_223	-	-	refORF_223:0-696	-	-	15.3601	13.1761	17.544	OK
ORF_224	-	-	ORF_224	-	-	refORF_224:0-2073	-	-	53.4673	51.3481	55.5866	OK
ORF_225	-	-	ORF_225	-	-	refORF_225:0-615	-	-	28.2236	25.0169	31.4302	OK
ORF_226	-	-	ORF_226	-	-	refORF_226:0-294	-	-	59.055	50.1419	67.968	OK
ORF_227	-	-	ORF_227	-	-	refORF_227:0-1725	-	-	65.7482	63.1477	68.3486	OK
ORF_228	-	-	ORF_228	-	-	refORF_228:0-1755	-	-	127.134	123.545	130.723	OK
ORF_229	-	-	ORF_229	-	-	refORF_229:0-1515	-	-	19.9259	18.3732	21.4787	OK
ORF_230	-	-	ORF_230	-	-	refORF_230:0-1404	-	-	8.23582	7.18458	9.28706	OK
ORF_231	-	-	ORF_231	-	-	refORF_231:0-1701	-	-	186.738	182.26	191.216	OK
ORF_232	-	-	ORF_232	-	-	refORF_232:0-624	-	-	20.2122	17.4974	22.9271	OK
ORF_233	-	-	ORF_233	-	-	refORF_233:0-1221	-	-	14.5515	13.0578	16.0451	OK
ORF_234	-	-	ORF_234	-	-	refORF_234:0-819	-	-	217.743	210.404	225.082	OK
ORF_235	-	-	ORF_235	-	-	refORF_235:0-1371	-	-	5.26433	4.42671	6.10195	OK
ORF_236	-	-	ORF_236	-	-	refORF_236:0-756	-	-	12.9536	11.0457	14.8615	OK
ORF_237	-	-	ORF_237	-	-	refORF_237:0-2079	-	-	14.047	12.9529	15.141	OK
ORF_238	-	-	ORF_238	-	-	refORF_238:0-588	-	-	12.6235	10.4169	14.83	OK
ORF_239	-	-	ORF_239	-	-	refORF_239:0-1275	-	-	375.826	368.329	383.323	OK
ORF_240	-	-	ORF_240	-	-	refORF_240:0-1041	-	-	9.20061	7.88593	10.5153	OK
ORF_241	-	-	ORF_241	-	-	refORF_241:0-1215	-	-	234.242	228.19	240.294	OK
ORF_242	-	-	ORF_242	-	-	refORF_242:0-411	-	-	895.975	871.316	920.634	OK
ORF_243	-	-	ORF_243	-	-	refORF_243:0-1125	-	-	136.847	132.055	141.638	OK
ORF_244	-	-	ORF_244	-	-	refORF_244:0-303	-	-	9.44741	6.0538	12.841	OK
ORF_245	-	-	ORF_245	-	-	refORF_245:0-1626	-	-	25.8184	24.1156	27.5212	OK
ORF_246	-	-	ORF_246	-	-	refORF_246:0-2247	-	-	75.0077	72.6006	77.4147	OK
ORF_247	-	-	ORF_247	-	-	refORF_247:0-999	-	-	68.3123	64.6517	71.9729	OK
ORF_248	-	-	ORF_248	-	-	refORF_248:0-1053	-	-	43.2423	40.4126	46.0719	OK
ORF_249	-	-	ORF_249	-	-	refORF_249:0-1833	-	-	33.1737	31.375	34.9724	OK
ORF_250	-	-	ORF_250	-	-	refORF_250:0-1335	-	-	57.505	54.6892	60.3208	OK
ORF_251	-	-	ORF_251	-	-	refORF_251:0-2376	-	-	1.90161	1.52938	2.27384	OK
ORF_252	-	-	ORF_252	-	-	refORF_252:0-1431	-	-	15.864	14.4329	17.295	OK
ORF_253	-	-	ORF_253	-	-	refORF_253:0-1743	-	-	5.71905	4.94379	6.49431	OK
ORF_254	-	-	ORF_254	-	-	refORF_254:0-534	-	-	10.528	8.36369	12.6923	OK
ORF_255	-	-	ORF_255	-	-	refORF_255:0-2352	-	-	9.96072	9.09766	10.8238	OK
ORF_256	-	-	ORF_256	-	-	refORF_256:0-552	-	-	33.4571	29.685	37.2292	OK
ORF_257	-	-	ORF_257	-	-	refORF_257:0-540	-	-	271.856	260.969	282.744	OK
ORF_258	-	-	ORF_258	-	-	refORF_258:0-1950	-	-	132.036	128.577	135.495	OK
ORF_259	-	-	ORF_259	-	-	refORF_259:0-4464	-	-	1.81263	1.54988	2.07538	OK
ORF_260	-	-	ORF_260	-	-	refORF_260:0-2583	-	-	0.827712	0.592053	1.06337	OK
ORF_261	-	-	ORF_261	-	-	refORF_261:0-1143	-	-	43.4647	40.7675	46.1618	OK
ORF_262	-	-	ORF_262	-	-	refORF_262:0-1785	-	-	198.24	193.739	202.741	OK
ORF_263	-	-	ORF_263	-	-	refORF_263:0-570	-	-	11.8878	9.69907	14.0765	OK
ORF_264	-	-	ORF_264	-	-	refORF_264:0-1647	-	-	28.7534	26.9813	30.5255	OK
ORF_265	-	-	ORF_265	-	-	refORF_265:0-687	-	-	4.5878	3.37569	5.79992	OK
ORF_266	-	-	ORF_266	-	-	refORF_266:0-1275	-	-	14.5621	13.1095	16.0147	OK
