tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
ORF_33	-	-	ORF_33	-	-	refORF_33:0-558	-	-	34.4672	29.7384	39.196	OK
ORF_34	-	-	ORF_34	-	-	refORF_34:0-1860	-	-	120.791	116.654	124.928	OK
ORF_35	-	-	ORF_35	-	-	refORF_35:0-879	-	-	627.568	612.733	642.403	OK
ORF_36	-	-	ORF_36	-	-	refORF_36:0-2667	-	-	16.0394	14.7895	17.2893	OK
ORF_37	-	-	ORF_37	-	-	refORF_37:0-1959	-	-	36.4314	34.2157	38.6471	OK
ORF_38	-	-	ORF_38	-	-	refORF_38:0-2619	-	-	130.57	126.983	134.156	OK
ORF_39	-	-	ORF_39	-	-	refORF_39:0-858	-	-	52.1159	47.7835	56.4483	OK
ORF_40	-	-	ORF_40	-	-	refORF_40:0-1107	-	-	8.14358	6.69389	9.59326	OK
ORF_41	-	-	ORF_41	-	-	refORF_41:0-498	-	-	43.3373	37.5599	49.1147	OK
ORF_42	-	-	ORF_42	-	-	refORF_42:0-720	-	-	21.6455	18.5236	24.7674	OK
ORF_43	-	-	ORF_43	-	-	refORF_43:0-1329	-	-	414.02	404.616	423.425	OK
ORF_44	-	-	ORF_44	-	-	refORF_44:0-2283	-	-	24.4561	22.7751	26.1372	OK
ORF_45	-	-	ORF_45	-	-	refORF_45:0-1086	-	-	6.62611	5.30147	7.95075	OK
ORF_46	-	-	ORF_46	-	-	refORF_46:0-438	-	-	119.421	108.883	129.958	OK
ORF_47	-	-	ORF_47	-	-	refORF_47:0-1065	-	-	22.7664	20.2787	25.2542	OK
ORF_48	-	-	ORF_48	-	-	refORF_48:0-2748	-	-	14.9311	13.7455	16.1168	OK
ORF_49	-	-	ORF_49	-	-	refORF_49:0-408	-	-	165.131	151.965	178.297	OK
ORF_50	-	-	ORF_50	-	-	refORF_50:0-6915	-	-	13.7456	13.0482	14.443	OK
ORF_51	-	-	ORF_51	-	-	refORF_51:0-2136	-	-	13.2677	11.9885	14.5469	OK
ORF_52	-	-	ORF_52	-	-	refORF_52:0-366	-	-	42.5779	35.2489	49.907	OK
ORF_53	-	-	ORF_53	-	-	refORF_53:0-1239	-	-	602.467	590.67	614.265	OK
ORF_54	-	-	ORF_54	-	-	refORF_54:0-2415	-	-	5.70005	4.91006	6.49004	OK
ORF_55	-	-	ORF_55	-	-	refORF_55:0-960	-	-	18.1286	15.7389	20.5183	OK
ORF_56	-	-	ORF_56	-	-	refORF_56:0-627	-	-	22.4119	18.9397	25.884	OK
ORF_57	-	-	ORF_57	-	-	refORF_57:0-648	-	-	353.476	340.086	366.867	OK
ORF_58	-	-	ORF_58	-	-	refORF_58:0-954	-	-	3.07037	2.09372	4.04702	OK
ORF_59	-	-	ORF_59	-	-	refORF_59:0-1089	-	-	2.22323	1.45364	2.99281	OK
ORF_60	-	-	ORF_60	-	-	refORF_60:0-1512	-	-	44.1247	41.2958	46.9537	OK
ORF_61	-	-	ORF_61	-	-	refORF_61:0-1314	-	-	11.3275	9.76019	12.8949	OK
ORF_62	-	-	ORF_62	-	-	refORF_62:0-3375	-	-	14.1652	13.1306	15.1999	OK
ORF_63	-	-	ORF_63	-	-	refORF_63:0-2598	-	-	24.9666	23.389	26.5441	OK
ORF_64	-	-	ORF_64	-	-	refORF_64:0-495	-	-	110.211	101.002	119.421	OK
ORF_65	-	-	ORF_65	-	-	refORF_65:0-2373	-	-	19.6804	18.2133	21.1474	OK
ORF_66	-	-	ORF_66	-	-	refORF_66:0-1722	-	-	76.4811	73.0453	79.9169	OK
ORF_67	-	-	ORF_67	-	-	refORF_67:0-1137	-	-	117.775	112.365	123.184	OK
ORF_68	-	-	ORF_68	-	-	refORF_68:0-510	-	-	72.6109	65.3948	79.827	OK
ORF_69	-	-	ORF_69	-	-	refORF_69:0-2355	-	-	2.65486	2.11352	3.19621	OK
ORF_70	-	-	ORF_70	-	-	refORF_70:0-735	-	-	190.422	181.398	199.446	OK
ORF_71	-	-	ORF_71	-	-	refORF_71:0-1227	-	-	2.8395	2.03106	3.64794	OK
ORF_72	-	-	ORF_72	-	-	refORF_72:0-1773	-	-	79.6393	76.1898	83.0889	OK
ORF_73	-	-	ORF_73	-	-	refORF_73:0-714	-	-	274.651	263.603	285.699	OK
ORF_74	-	-	ORF_74	-	-	refORF_74:0-1251	-	-	68.4009	64.497	72.3048	OK
ORF_75	-	-	ORF_75	-	-	refORF_75:0-1950	-	-	7.76712	6.7324	8.80183	OK
ORF_76	-	-	ORF_76	-	-	refORF_76:0-651	-	-	417.833	403.326	432.339	OK
ORF_77	-	-	ORF_77	-	-	refORF_77:0-2088	-	-	72.6531	69.6422	75.6641	OK
ORF_78	-	-	ORF_78	-	-	refORF_78:0-1857	-	-	3.2647	2.58001	3.94939	OK
ORF_79	-	-	ORF_79	-	-	refORF_79:0-3255	-	-	49.0522	47.103	51.0015	OK
ORF_80	-	-	ORF_80	-	-	refORF_80:0-273	-	-	2907.45	2823.49	2991.4	OK
ORF_81	-	-	ORF_81	-	-	refORF_81:0-2226	-	-	66.2456	63.4691	69.0222	OK
ORF_82	-	-	ORF_82	-	-	refORF_82:0-402	-	-	57.3015	49.3729	65.23	OK
ORF_83	-	-	ORF_83	-	-	refORF_83:0-336	-	-	48.2159	39.7062	56.7257	OK
ORF_84	-	-	ORF_84	-	-	refORF_84:0-2793	-	-	4.51165	3.8638	5.15949	OK
ORF_85	-	-	ORF_85	-	-	refORF_85:0-1704	-	-	21.3565	19.5085	23.2044	OK
ORF_86	-	-	ORF_86	-	-	refORF_86:0-297	-	-	212.602	192.05	233.154	OK
ORF_87	-	-	ORF_87	-	-	refORF_87:0-747	-	-	76.7196	71.0321	82.4072	OK
ORF_88	-	-	ORF_88	-	-	refORF_88:0-1143	-	-	85.1277	80.5133	89.742	OK
ORF_89	-	-	ORF_89	-	-	refORF_89:0-1866	-	-	0.847121	0.498955	1.19529	OK
ORF_90	-	-	ORF_90	-	-	refORF_90:0-702	-	-	184.563	175.376	193.75	OK
ORF_91	-	-	ORF_91	-	-	refORF_91:0-2289	-	-	2.70963	2.15653	3.26273	OK
ORF_92	-	-	ORF_92	-	-	refORF_92:0-1023	-	-	28.7616	25.9137	31.6095	OK
ORF_93	-	-	ORF_93	-	-	refORF_93:0-1776	-	-	21.9231	20.0909	23.7553	OK
ORF_94	-	-	ORF_94	-	-	refORF_94:0-2007	-	-	108.577	104.815	112.338	OK
ORF_95	-	-	ORF_95	-	-	refORF_95:0-990	-	-	139.673	133.271	146.075	OK
ORF_96	-	-	ORF_96	-	-	refORF_96:0-771	-	-	2.61123	1.58315	3.63931	OK
ORF_97	-	-	ORF_97	-	-	refORF_97:0-1650	-	-	21.654	19.7635	23.5445	OK
ORF_98	-	-	ORF_98	-	-	refORF_98:0-1611	-	-	103.15	99.0084	107.292	OK
ORF_99	-	-	ORF_99	-	-	refORF_99:0-954	-	-	7.29212	5.79303	8.79122	OK
ORF_100	-	-	ORF_100	-	-	refORF_100:0-975	-	-	3.13898	2.16267	4.11529	OK
ORF_101	-	-	ORF_101	-	-	refORF_101:0-975	-	-	14.0507	11.9682	16.1331	OK
ORF_102	-	-	ORF_102	-	-	refORF_102:0-753	-	-	73.8481	68.2811	79.4152	OK
ORF_103	-	-	ORF_103	-	-	refORF_103:0-489	-	-	505.404	485.735	525.073	OK
ORF_104	-	-	ORF_104	-	-	refORF_104:0-3135	-	-	52.9368	50.8711	55.0024	OK
ORF_105	-	-	ORF_105	-	-	refORF_105:0-777	-	-	176.283	167.91	184.656	OK
ORF_106	-	-	ORF_106	-	-	refORF_106:0-582	-	-	22.4005	18.7667	26.0344	OK
ORF_107	-	-	ORF_107	-	-	refORF_107:0-1512	-	-	30.2353	27.8913	32.5793	OK
ORF_108	-	-	ORF_108	-	-	refORF_108:0-615	-	-	188.574	178.35	198.798	OK
ORF_109	-	-	ORF_109	-	-	refORF_109:0-2475	-	-	4.95456	4.22675	5.68237	OK
ORF_110	-	-	ORF_110	-	-	refORF_110:0-1356	-	-	127.04	121.97	132.109	OK
ORF_111	-	-	ORF_111	-	-	refORF_111:0-1197	-	-	30.283	27.6079	32.9581	OK
ORF_112	-	-	ORF_112	-	-	refORF_112:0-318	-	-	15.1194	9.98555	20.2532	OK
ORF_113	-	-	ORF_113	-	-	refORF_113:0-825	-	-	51.2744	46.866	55.6828	OK
ORF_114	-	-	ORF_114	-	-	refORF_114:0-882	-	-	325.561	315.051	336.072	OK
ORF_115	-	-	ORF_115	-	-	refORF_115:0-834	-	-	59.7414	55.0482	64.4345	OK
ORF_116	-	-	ORF_116	-	-	refORF_116:0-1443	-	-	3.57929	2.75329	4.4053	OK
ORF_117	-	-	ORF_117	-	-	refORF_117:0-1518	-	-	12.0933	10.6113	13.5754	OK
ORF_118	-	-	ORF_118	-	-	refORF_118:0-1032	-	-	26.5056	23.7728	29.2384	OK
ORF_119	-	-	ORF_119	-	-	refORF_119:0-456	-	-	34.8853	29.4204	40.3501	OK
ORF_120	-	-	ORF_120	-	-	refORF_120:0-1365	-	-	30.6157	28.1089	33.1226	OK
ORF_121	-	-	ORF_121	-	-	refORF_121:0-1155	-	-	43.1693	39.8981	46.4404	OK
ORF_122	-	-	ORF_122	-	-	refORF_122:0-726	-	-	42.8173	38.5031	47.1315	OK
ORF_123	-	-	ORF_123	-	-	refORF_123:0-1575	-	-	11.3868	9.97644	12.7971	OK
ORF_124	-	-	ORF_124	-	-	refORF_124:0-498	-	-	285.877	271.276	300.478	OK
ORF_125	-	-	ORF_125	-	-	refORF_125:0-4584	-	-	16.5405	15.5925	17.4886	OK
ORF_126	-	-	ORF_126	-	-	refORF_126:0-1146	-	-	34.401	31.4504	37.3516	OK
ORF_127	-	-	ORF_127	-	-	refORF_127:0-1020	-	-	10.7533	9.00885	12.4977	OK
ORF_128	-	-	ORF_128	-	-	refORF_128:0-198	-	-	226.112	186.899	265.325	OK
ORF_129	-	-	ORF_129	-	-	refORF_129:0-990	-	-	9.09635	7.46068	10.732	OK
ORF_130	-	-	ORF_130	-	-	refORF_130:0-1530	-	-	21.1518	19.2098	23.0938	OK
ORF_131	-	-	ORF_131	-	-	refORF_131:0-1098	-	-	82.9443	78.2938	87.5948	OK
ORF_132	-	-	ORF_132	-	-	refORF_132:0-2928	-	-	4.63688	3.99424	5.27952	OK
ORF_133	-	-	ORF_133	-	-	refORF_133:0-888	-	-	54.1934	49.8979	58.4889	OK
ORF_134	-	-	ORF_134	-	-	refORF_134:0-771	-	-	1.70734	0.87916	2.53553	OK
ORF_135	-	-	ORF_135	-	-	refORF_135:0-498	-	-	287.179	272.562	301.796	OK
ORF_136	-	-	ORF_136	-	-	refORF_136:0-1224	-	-	6.60653	5.37973	7.83333	OK
ORF_137	-	-	ORF_137	-	-	refORF_137:0-321	-	-	27.5727	20.7037	34.4417	OK
ORF_138	-	-	ORF_138	-	-	refORF_138:0-1878	-	-	5.39734	4.52748	6.26719	OK
ORF_139	-	-	ORF_139	-	-	refORF_139:0-1242	-	-	6.94272	5.69431	8.19113	OK
ORF_140	-	-	ORF_140	-	-	refORF_140:0-1449	-	-	384.833	376.201	393.465	OK
ORF_141	-	-	ORF_141	-	-	refORF_141:0-1503	-	-	107.554	103.156	111.952	OK
ORF_142	-	-	ORF_142	-	-	refORF_142:0-267	-	-	1496.44	1434.63	1558.24	OK
ORF_143	-	-	ORF_143	-	-	refORF_143:0-864	-	-	28.3046	25.1427	31.4666	OK
ORF_144	-	-	ORF_144	-	-	refORF_144:0-1284	-	-	18.7986	16.7667	20.8305	OK
ORF_145	-	-	ORF_145	-	-	refORF_145:0-795	-	-	16.2167	13.7043	18.729	OK
ORF_146	-	-	ORF_146	-	-	refORF_146:0-630	-	-	145.567	136.783	154.351	OK
ORF_147	-	-	ORF_147	-	-	refORF_147:0-2766	-	-	33.5917	31.832	35.3514	OK
ORF_148	-	-	ORF_148	-	-	refORF_148:0-849	-	-	165.988	158.312	173.665	OK
ORF_149	-	-	ORF_149	-	-	refORF_149:0-2445	-	-	10.6447	9.58686	11.7026	OK
ORF_150	-	-	ORF_150	-	-	refORF_150:0-966	-	-	59.8679	55.5933	64.1426	OK
ORF_151	-	-	ORF_151	-	-	refORF_151:0-1389	-	-	19.4322	17.4767	21.3877	OK
ORF_152	-	-	ORF_152	-	-	refORF_152:0-1242	-	-	351.335	342.372	360.298	OK
ORF_153	-	-	ORF_153	-	-	refORF_153:0-651	-	-	182.29	172.688	191.893	OK
ORF_154	-	-	ORF_154	-	-	refORF_154:0-1785	-	-	46.6038	43.9698	49.2378	OK
ORF_155	-	-	ORF_155	-	-	refORF_155:0-3051	-	-	74.3326	71.8494	76.8159	OK
ORF_156	-	-	ORF_156	-	-	refORF_156:0-690	-	-	98.5136	91.6899	105.337	OK
ORF_157	-	-	ORF_157	-	-	refORF_157:0-489	-	-	82.2884	74.3137	90.2632	OK
ORF_158	-	-	ORF_158	-	-	refORF_158:0-465	-	-	15.3424	11.7531	18.9317	OK
ORF_159	-	-	ORF_159	-	-	refORF_159:0-288	-	-	547.045	512.777	581.312	OK
ORF_160	-	-	ORF_160	-	-	refORF_160:0-681	-	-	38.9498	34.6076	43.2919	OK
ORF_161	-	-	ORF_161	-	-	refORF_161:0-906	-	-	40.4997	36.8317	44.1677	OK
ORF_162	-	-	ORF_162	-	-	refORF_162:0-876	-	-	4.69327	3.41434	5.97221	OK
ORF_163	-	-	ORF_163	-	-	refORF_163:0-1191	-	-	29.639	26.9805	32.2974	OK
ORF_164	-	-	ORF_164	-	-	refORF_164:0-2940	-	-	62.5848	60.2609	64.9087	OK
ORF_165	-	-	ORF_165	-	-	refORF_165:0-1893	-	-	59.4074	56.5318	62.283	OK
ORF_166	-	-	ORF_166	-	-	refORF_166:0-774	-	-	47.6651	43.2788	52.0513	OK
ORF_167	-	-	ORF_167	-	-	refORF_167:0-1761	-	-	15.2055	13.6925	16.7185	OK
ORF_168	-	-	ORF_168	-	-	refORF_168:0-1464	-	-	98.0282	93.7661	102.29	OK
ORF_169	-	-	ORF_169	-	-	refORF_169:0-282	-	-	36.6215	27.4274	45.8156	OK
ORF_170	-	-	ORF_170	-	-	refORF_170:0-429	-	-	276.031	259.82	292.242	OK
ORF_171	-	-	ORF_171	-	-	refORF_171:0-2673	-	-	8.90793	7.98139	9.83447	OK
ORF_172	-	-	ORF_172	-	-	refORF_172:0-1467	-	-	3.05048	2.28463	3.81632	OK
ORF_173	-	-	ORF_173	-	-	refORF_173:0-1500	-	-	16.8096	15.0612	18.558	OK
ORF_174	-	-	ORF_174	-	-	refORF_174:0-1509	-	-	104.428	100.104	108.752	OK
ORF_175	-	-	ORF_175	-	-	refORF_175:0-846	-	-	141.59	134.475	148.704	OK
ORF_176	-	-	ORF_176	-	-	refORF_176:0-1227	-	-	90.069	85.5386	94.5993	OK
ORF_177	-	-	ORF_177	-	-	refORF_177:0-549	-	-	69.1605	62.4757	75.8453	OK
ORF_178	-	-	ORF_178	-	-	refORF_178:0-453	-	-	307.645	291.32	323.969	OK
ORF_179	-	-	ORF_179	-	-	refORF_179:0-882	-	-	57.6162	53.1679	62.0646	OK
ORF_180	-	-	ORF_180	-	-	refORF_180:0-1845	-	-	10.6152	9.37388	11.8564	OK
ORF_181	-	-	ORF_181	-	-	refORF_181:0-2607	-	-	4.73442	4.04353	5.42531	OK
ORF_182	-	-	ORF_182	-	-	refORF_182:0-1824	-	-	7.45662	6.40929	8.50395	OK
ORF_183	-	-	ORF_183	-	-	refORF_183:0-6087	-	-	7.72487	7.16246	8.28729	OK
ORF_184	-	-	ORF_184	-	-	refORF_184:0-993	-	-	1888.95	1865.22	1912.69	OK
ORF_185	-	-	ORF_185	-	-	refORF_185:0-936	-	-	41.8051	38.1394	45.4709	OK
ORF_186	-	-	ORF_186	-	-	refORF_186:0-2220	-	-	13.9767	12.6919	15.2614	OK
ORF_187	-	-	ORF_187	-	-	refORF_187:0-987	-	-	6481.39	6437.34	6525.44	OK
ORF_188	-	-	ORF_188	-	-	refORF_188:0-1233	-	-	35.3484	32.4953	38.2015	OK
ORF_189	-	-	ORF_189	-	-	refORF_189:0-393	-	-	6.63076	3.90552	9.35599	OK
ORF_190	-	-	ORF_190	-	-	refORF_190:0-1086	-	-	2.42739	1.62102	3.23375	OK
ORF_191	-	-	ORF_191	-	-	refORF_191:0-1647	-	-	1.17617	0.739349	1.61298	OK
ORF_192	-	-	ORF_192	-	-	refORF_192:0-828	-	-	137.078	129.971	144.186	OK
ORF_193	-	-	ORF_193	-	-	refORF_193:0-660	-	-	169.129	159.933	178.326	OK
ORF_194	-	-	ORF_194	-	-	refORF_194:0-546	-	-	608.423	588.582	628.265	OK
ORF_195	-	-	ORF_195	-	-	refORF_195:0-2724	-	-	48.773	46.6362	50.9097	OK
ORF_196	-	-	ORF_196	-	-	refORF_196:0-2712	-	-	8.37111	7.48016	9.26206	OK
ORF_197	-	-	ORF_197	-	-	refORF_197:0-1605	-	-	15.3226	13.7083	16.9368	OK
ORF_198	-	-	ORF_198	-	-	refORF_198:0-1173	-	-	43.7058	40.4554	46.9561	OK
ORF_199	-	-	ORF_199	-	-	refORF_199:0-1767	-	-	63.5545	60.4604	66.6487	OK
ORF_200	-	-	ORF_200	-	-	refORF_200:0-1425	-	-	49.6388	46.533	52.7447	OK
ORF_201	-	-	ORF_201	-	-	refORF_201:0-2316	-	-	9.83772	8.78183	10.8936	OK
ORF_202	-	-	ORF_202	-	-	refORF_202:0-3594	-	-	2.42467	2.01336	2.83599	OK
ORF_203	-	-	ORF_203	-	-	refORF_203:0-348	-	-	404.808	381.039	428.576	OK
ORF_204	-	-	ORF_204	-	-	refORF_204:0-213	-	-	1236.14	1155.78	1316.5	OK
ORF_205	-	-	ORF_205	-	-	refORF_205:0-1920	-	-	39.6411	37.3022	41.9799	OK
ORF_206	-	-	ORF_206	-	-	refORF_206:0-2460	-	-	186.168	181.692	190.645	OK
ORF_207	-	-	ORF_207	-	-	refORF_207:0-1233	-	-	14.9638	13.1092	16.8184	OK
ORF_208	-	-	ORF_208	-	-	refORF_208:0-624	-	-	20.5599	17.2464	23.8734	OK
ORF_209	-	-	ORF_209	-	-	refORF_209:0-741	-	-	201.511	192.277	210.745	OK
ORF_210	-	-	ORF_210	-	-	refORF_210:0-165	-	-	153.599	103.534	203.665	OK
ORF_211	-	-	ORF_211	-	-	refORF_211:0-468	-	-	110.393	100.778	120.008	OK
ORF_212	-	-	ORF_212	-	-	refORF_212:0-978	-	-	49.5142	45.643	53.3855	OK
ORF_213	-	-	ORF_213	-	-	refORF_213:0-1875	-	-	52.1377	49.4235	54.852	OK
ORF_214	-	-	ORF_214	-	-	refORF_214:0-327	-	-	69.2262	58.618	79.8345	OK
ORF_215	-	-	ORF_215	-	-	refORF_215:0-1329	-	-	21.9976	19.8577	24.1374	OK
ORF_216	-	-	ORF_216	-	-	refORF_216:0-717	-	-	76.8987	71.0248	82.7727	OK
ORF_217	-	-	ORF_217	-	-	refORF_217:0-696	-	-	22.3027	19.0571	25.5483	OK
ORF_218	-	-	ORF_218	-	-	refORF_218:0-1290	-	-	89.3073	84.918	93.6967	OK
ORF_219	-	-	ORF_219	-	-	refORF_219:0-1275	-	-	26.8815	24.4469	29.3161	OK
ORF_220	-	-	ORF_220	-	-	refORF_220:0-1131	-	-	17.5649	15.4533	19.6765	OK
ORF_221	-	-	ORF_221	-	-	refORF_221:0-3342	-	-	329.142	324.079	334.204	OK
ORF_222	-	-	ORF_222	-	-	refORF_222:0-1686	-	-	51.9541	49.0745	54.8337	OK
ORF_223	-	-	ORF_223	-	-	refORF_223:0-696	-	-	24.487	21.0848	27.8893	OK
ORF_224	-	-	ORF_224	-	-	refORF_224:0-2073	-	-	133.659	129.538	137.78	OK
ORF_225	-	-	ORF_225	-	-	refORF_225:0-615	-	-	79.9805	73.2973	86.6636	OK
ORF_226	-	-	ORF_226	-	-	refORF_226:0-294	-	-	30.1012	22.2109	37.9915	OK
ORF_227	-	-	ORF_227	-	-	refORF_227:0-1725	-	-	235.315	229.233	241.396	OK
ORF_228	-	-	ORF_228	-	-	refORF_228:0-1755	-	-	343.803	336.462	351.144	OK
ORF_229	-	-	ORF_229	-	-	refORF_229:0-1515	-	-	53.9182	50.8054	57.031	OK
ORF_230	-	-	ORF_230	-	-	refORF_230:0-1404	-	-	10.1561	8.74111	11.571	OK
ORF_231	-	-	ORF_231	-	-	refORF_231:0-1701	-	-	358.65	351.018	366.282	OK
ORF_232	-	-	ORF_232	-	-	refORF_232:0-624	-	-	26.3006	22.5073	30.094	OK
ORF_233	-	-	ORF_233	-	-	refORF_233:0-1221	-	-	19.8766	17.7255	22.0276	OK
ORF_234	-	-	ORF_234	-	-	refORF_234:0-819	-	-	1194.25	1172.83	1215.67	OK
ORF_235	-	-	ORF_235	-	-	refORF_235:0-1371	-	-	1.79775	1.18732	2.40818	OK
ORF_236	-	-	ORF_236	-	-	refORF_236:0-756	-	-	15.3525	12.837	17.8679	OK
ORF_237	-	-	ORF_237	-	-	refORF_237:0-2079	-	-	46.5438	44.1208	48.9669	OK
ORF_238	-	-	ORF_238	-	-	refORF_238:0-588	-	-	55.1826	49.4931	60.8721	OK
ORF_239	-	-	ORF_239	-	-	refORF_239:0-1275	-	-	769.842	756.742	782.941	OK
ORF_240	-	-	ORF_240	-	-	refORF_240:0-1041	-	-	13.5288	11.5689	15.4887	OK
ORF_241	-	-	ORF_241	-	-	refORF_241:0-1215	-	-	999.634	984.231	1015.04	OK
ORF_242	-	-	ORF_242	-	-	refORF_242:0-411	-	-	2048.86	2002.41	2095.31	OK
ORF_243	-	-	ORF_243	-	-	refORF_243:0-1125	-	-	214.252	206.91	221.594	OK
ORF_244	-	-	ORF_244	-	-	refORF_244:0-303	-	-	16.3711	10.7708	21.9714	OK
ORF_245	-	-	ORF_245	-	-	refORF_245:0-1626	-	-	49.498	46.6308	52.3652	OK
ORF_246	-	-	ORF_246	-	-	refORF_246:0-2247	-	-	85.1849	82.0524	88.3174	OK
ORF_247	-	-	ORF_247	-	-	refORF_247:0-999	-	-	262.645	253.913	271.377	OK
ORF_248	-	-	ORF_248	-	-	refORF_248:0-1053	-	-	64.402	60.1773	68.6267	OK
ORF_249	-	-	ORF_249	-	-	refORF_249:0-1833	-	-	51.1565	48.4366	53.8765	OK
ORF_250	-	-	ORF_250	-	-	refORF_250:0-1335	-	-	81.4583	77.3541	85.5624	OK
ORF_251	-	-	ORF_251	-	-	refORF_251:0-2376	-	-	1.08433	0.739418	1.42924	OK
ORF_252	-	-	ORF_252	-	-	refORF_252:0-1431	-	-	24.2489	22.0808	26.417	OK
ORF_253	-	-	ORF_253	-	-	refORF_253:0-1743	-	-	9.17491	7.96966	10.3802	OK
ORF_254	-	-	ORF_254	-	-	refORF_254:0-534	-	-	130.095	120.716	139.474	OK
ORF_255	-	-	ORF_255	-	-	refORF_255:0-2352	-	-	9.81188	8.76867	10.8551	OK
ORF_256	-	-	ORF_256	-	-	refORF_256:0-552	-	-	55.0762	49.12	61.0323	OK
ORF_257	-	-	ORF_257	-	-	refORF_257:0-540	-	-	309.823	295.547	324.099	OK
ORF_258	-	-	ORF_258	-	-	refORF_258:0-1950	-	-	401.839	394.364	409.314	OK
ORF_259	-	-	ORF_259	-	-	refORF_259:0-4464	-	-	1.26519	0.996846	1.53353	OK
ORF_260	-	-	ORF_260	-	-	refORF_260:0-2583	-	-	12.7841	11.6517	13.9166	OK
ORF_261	-	-	ORF_261	-	-	refORF_261:0-1143	-	-	125.191	119.631	130.751	OK
ORF_262	-	-	ORF_262	-	-	refORF_262:0-1785	-	-	165.431	160.458	170.403	OK
ORF_263	-	-	ORF_263	-	-	refORF_263:0-570	-	-	46.9305	41.5501	52.3108	OK
ORF_264	-	-	ORF_264	-	-	refORF_264:0-1647	-	-	52.1163	49.1976	55.035	OK
ORF_265	-	-	ORF_265	-	-	refORF_265:0-687	-	-	22.4628	19.1712	25.7544	OK
ORF_266	-	-	ORF_266	-	-	refORF_266:0-1275	-	-	21.6681	19.4986	23.8376	OK
ORF_267	-	-	ORF_267	-	-	refORF_267:0-420	-	-	42.2596	35.7691	48.7501	OK
ORF_268	-	-	ORF_268	-	-	refORF_268:0-963	-	-	8.49851	6.89244	10.1046	OK
